Scenario_Name	EIR	Coverage	IC50	Halflife	MaxKillingRate	Slope	SEED
iTPP3_ChemoBlood_replication_547	350	0	0.020831339	17.2856085140569	9.58867823527862	4.54188907805828	1
iTPP3_ChemoBlood_replication_548	350	1	0.020831339	17.2856085140569	9.58867823527862	4.54188907805828	1
iTPP3_ChemoBlood_replication_549	350	0	0.020831339	18.7005232800787	10.0050778571211	1.71999654253665	1
iTPP3_ChemoBlood_replication_550	350	1	0.020831339	18.7005232800787	10.0050778571211	1.71999654253665	1
iTPP3_ChemoBlood_replication_551	350	0	0.020831339	16.1705052291175	17.5884938306782	5.65040633023633	1
iTPP3_ChemoBlood_replication_552	350	1	0.020831339	16.1705052291175	17.5884938306782	5.65040633023633	1
iTPP3_ChemoBlood_replication_553	350	0	0.020831339	12.8563443497304	11.8870235827488	1.26529947315513	1
iTPP3_ChemoBlood_replication_554	350	1	0.020831339	12.8563443497304	11.8870235827488	1.26529947315513	1
iTPP3_ChemoBlood_replication_555	350	0	0.020831339	5.91738737968341	22.2813014715876	6.3824341366944	1
iTPP3_ChemoBlood_replication_556	350	1	0.020831339	5.91738737968341	22.2813014715876	6.3824341366944	1
iTPP3_ChemoBlood_replication_557	350	0	0.020831339	10.8858030883949	10.4755980806489	2.359887558897	1
iTPP3_ChemoBlood_replication_558	350	1	0.020831339	10.8858030883949	10.4755980806489	2.359887558897	1
iTPP3_ChemoBlood_replication_559	350	0	0.020831339	1.50536970080327	15.5492935396408	6.4848106888297	1
iTPP3_ChemoBlood_replication_560	350	1	0.020831339	1.50536970080327	15.5492935396408	6.4848106888297	1
iTPP3_ChemoBlood_replication_561	350	0	0.020831339	16.0765315365662	18.0935758703439	1.10113609342071	1
iTPP3_ChemoBlood_replication_562	350	1	0.020831339	16.0765315365662	18.0935758703439	1.10113609342071	1
iTPP3_ChemoBlood_replication_563	350	0	0.020831339	5.58444096061179	5.51939359191046	3.56692317189996	1
iTPP3_ChemoBlood_replication_564	350	1	0.020831339	5.58444096061179	5.51939359191046	3.56692317189996	1
iTPP3_ChemoBlood_replication_565	350	0	0.020831339	5.03064185336526	23.1587597996198	7.61444006074416	1
iTPP3_ChemoBlood_replication_566	350	1	0.020831339	5.03064185336526	23.1587597996198	7.61444006074416	1
iTPP3_ChemoBlood_replication_567	350	0	0.020831339	9.75357111580939	3.8044203950624	6.46587386301204	1
iTPP3_ChemoBlood_replication_568	350	1	0.020831339	9.75357111580939	3.8044203950624	6.46587386301204	1
iTPP3_ChemoBlood_replication_569	350	0	0.020831339	12.1413095917998	9.38114465747335	6.65740326757436	1
iTPP3_ChemoBlood_replication_570	350	1	0.020831339	12.1413095917998	9.38114465747335	6.65740326757436	1
iTPP3_ChemoBlood_replication_571	350	0	0.020831339	14.1882510108427	20.1043983612061	1.1725099984362	1
iTPP3_ChemoBlood_replication_572	350	1	0.020831339	14.1882510108427	20.1043983612061	1.1725099984362	1
iTPP3_ChemoBlood_replication_573	350	0	0.020831339	17.6373201283718	9.43723387537087	4.97045489254046	1
iTPP3_ChemoBlood_replication_574	350	1	0.020831339	17.6373201283718	9.43723387537087	4.97045489254046	1
iTPP3_ChemoBlood_replication_575	350	0	0.020831339	12.0133866559606	15.9757508237268	7.2341831867048	1
iTPP3_ChemoBlood_replication_576	350	1	0.020831339	12.0133866559606	15.9757508237268	7.2341831867048	1
iTPP3_ChemoBlood_replication_577	350	0	0.020831339	16.5612657348777	9.85959653201224	7.83660937703415	1
iTPP3_ChemoBlood_replication_578	350	1	0.020831339	16.5612657348777	9.85959653201224	7.83660937703415	1
iTPP3_ChemoBlood_replication_579	350	0	0.020831339	2.75971702056372	7.45818706014245	6.03743101364035	1
iTPP3_ChemoBlood_replication_580	350	1	0.020831339	2.75971702056372	7.45818706014245	6.03743101364035	1
iTPP3_ChemoBlood_replication_581	350	0	0.020831339	2.12575617452612	4.69856380108617	7.86428803353903	1
iTPP3_ChemoBlood_replication_582	350	1	0.020831339	2.12575617452612	4.69856380108617	7.86428803353903	1
iTPP3_ChemoBlood_replication_583	350	0	0.020831339	15.4885820490491	19.9701742092991	3.41913803712538	1
iTPP3_ChemoBlood_replication_584	350	1	0.020831339	15.4885820490491	19.9701742092991	3.41913803712538	1
iTPP3_ChemoBlood_replication_585	350	0	0.020831339	12.3103171975003	11.609682682902	2.49946102284488	1
iTPP3_ChemoBlood_replication_586	350	1	0.020831339	12.3103171975003	11.609682682902	2.49946102284488	1
iTPP3_ChemoBlood_replication_587	350	0	0.020831339	14.6775195880638	14.2932096796122	2.84087789147275	1
iTPP3_ChemoBlood_replication_588	350	1	0.020831339	14.6775195880638	14.2932096796122	2.84087789147275	1
iTPP3_ChemoBlood_replication_589	350	0	0.020831339	4.22634786782748	7.14111473008923	5.71620548598752	1
iTPP3_ChemoBlood_replication_590	350	1	0.020831339	4.22634786782748	7.14111473008923	5.71620548598752	1
iTPP3_ChemoBlood_replication_591	350	0	0.020831339	13.3196873526321	23.7204713450466	6.05525430824916	1
iTPP3_ChemoBlood_replication_592	350	1	0.020831339	13.3196873526321	23.7204713450466	6.05525430824916	1
iTPP3_ChemoBlood_replication_593	350	0	0.020831339	14.8986225072948	24.6940750851794	6.28456782558341	1
iTPP3_ChemoBlood_replication_594	350	1	0.020831339	14.8986225072948	24.6940750851794	6.28456782558341	1
iTPP3_ChemoBlood_replication_595	350	0	0.020831339	18.9974784302254	15.2177469536946	3.960600754799	1
iTPP3_ChemoBlood_replication_596	350	1	0.020831339	18.9974784302254	15.2177469536946	3.960600754799	1
iTPP3_ChemoBlood_replication_597	350	0	0.020831339	10.7150881306224	26.5224382818719	2.9867262707182	1
iTPP3_ChemoBlood_replication_598	350	1	0.020831339	10.7150881306224	26.5224382818719	2.9867262707182	1
iTPP3_ChemoBlood_replication_599	350	0	0.020831339	17.654297691654	4.16827647466405	1.77437775472002	1
iTPP3_ChemoBlood_replication_600	350	1	0.020831339	17.654297691654	4.16827647466405	1.77437775472002	1
iTPP3_ChemoBlood_replication_601	350	0	0.020831339	15.0640061212182	4.76185512362464	2.40443178206366	1
iTPP3_ChemoBlood_replication_602	350	1	0.020831339	15.0640061212182	4.76185512362464	2.40443178206366	1
iTPP3_ChemoBlood_replication_603	350	0	0.020831339	5.70263211045895	12.4685696506697	6.42986430531271	1
iTPP3_ChemoBlood_replication_604	350	1	0.020831339	5.70263211045895	12.4685696506697	6.42986430531271	1
iTPP3_ChemoBlood_replication_605	350	0	0.020831339	10.9393244742628	3.11120530469511	5.07260977315172	1
iTPP3_ChemoBlood_replication_606	350	1	0.020831339	10.9393244742628	3.11120530469511	5.07260977315172	1
iTPP3_ChemoBlood_replication_607	350	0	0.020831339	9.96513467802786	29.37108597247	6.86439406104442	1
iTPP3_ChemoBlood_replication_608	350	1	0.020831339	9.96513467802786	29.37108597247	6.86439406104442	1
iTPP3_ChemoBlood_replication_609	350	0	0.020831339	13.6549601362797	23.3631968140274	7.05118385699931	1
iTPP3_ChemoBlood_replication_610	350	1	0.020831339	13.6549601362797	23.3631968140274	7.05118385699931	1
iTPP3_ChemoBlood_replication_611	350	0	0.020831339	6.18618286808584	15.3001545453938	2.53374205547845	1
iTPP3_ChemoBlood_replication_612	350	1	0.020831339	6.18618286808584	15.3001545453938	2.53374205547845	1
iTPP3_ChemoBlood_replication_613	350	0	0.020831339	2.33221050373749	26.5489403811816	1.3314665546742	1
iTPP3_ChemoBlood_replication_614	350	1	0.020831339	2.33221050373749	26.5489403811816	1.3314665546742	1
iTPP3_ChemoBlood_replication_615	350	0	0.020831339	7.79272767624974	20.5950007685467	3.13465062182924	1
iTPP3_ChemoBlood_replication_616	350	1	0.020831339	7.79272767624974	20.5950007685467	3.13465062182924	1
iTPP3_ChemoBlood_replication_617	350	0	0.020831339	1.16045461902266	9.19986839713712	2.77826346562669	1
iTPP3_ChemoBlood_replication_618	350	1	0.020831339	1.16045461902266	9.19986839713712	2.77826346562669	1
iTPP3_ChemoBlood_replication_619	350	0	0.020831339	18.2216596894478	17.6461644267678	2.05888018626973	1
iTPP3_ChemoBlood_replication_620	350	1	0.020831339	18.2216596894478	17.6461644267678	2.05888018626973	1
iTPP3_ChemoBlood_replication_621	350	0	0.020831339	13.7127102899013	17.822572833452	4.46450155247201	1
iTPP3_ChemoBlood_replication_622	350	1	0.020831339	13.7127102899013	17.822572833452	4.46450155247201	1
iTPP3_ChemoBlood_replication_623	350	0	0.020831339	1.31387299848252	23.9161700875713	7.04539133183271	1
iTPP3_ChemoBlood_replication_624	350	1	0.020831339	1.31387299848252	23.9161700875713	7.04539133183271	1
iTPP3_ChemoBlood_replication_625	350	0	0.020831339	8.74580197443855	17.6870690515393	1.75391298106264	1
iTPP3_ChemoBlood_replication_626	350	1	0.020831339	8.74580197443855	17.6870690515393	1.75391298106264	1
iTPP3_ChemoBlood_replication_627	350	0	0.020831339	15.7816953941131	11.2362876910261	7.50814881459254	1
iTPP3_ChemoBlood_replication_628	350	1	0.020831339	15.7816953941131	11.2362876910261	7.50814881459254	1
iTPP3_ChemoBlood_replication_629	350	0	0.020831339	12.2502137404951	26.8863368208404	4.17919369565304	1
iTPP3_ChemoBlood_replication_630	350	1	0.020831339	12.2502137404951	26.8863368208404	4.17919369565304	1
iTPP3_ChemoBlood_replication_631	350	0	0.020831339	18.2018930729418	2.59204158319534	6.52911777592849	1
iTPP3_ChemoBlood_replication_632	350	1	0.020831339	18.2018930729418	2.59204158319534	6.52911777592849	1
iTPP3_ChemoBlood_replication_633	350	0	0.020831339	3.3484069440906	8.4864206016209	5.75418806650354	1
iTPP3_ChemoBlood_replication_634	350	1	0.020831339	3.3484069440906	8.4864206016209	5.75418806650354	1
iTPP3_ChemoBlood_replication_635	350	0	0.020831339	2.37491003680623	6.55206811311843	4.06756069058496	1
iTPP3_ChemoBlood_replication_636	350	1	0.020831339	2.37491003680623	6.55206811311843	4.06756069058496	1
iTPP3_ChemoBlood_replication_637	350	0	0.020831339	4.52867436398023	17.8960744855926	5.52786524005464	1
iTPP3_ChemoBlood_replication_638	350	1	0.020831339	4.52867436398023	17.8960744855926	5.52786524005464	1
iTPP3_ChemoBlood_replication_639	350	0	0.020831339	4.35327245418105	8.01916250411122	3.0470851027833	1
iTPP3_ChemoBlood_replication_640	350	1	0.020831339	4.35327245418105	8.01916250411122	3.0470851027833	1
iTPP3_ChemoBlood_replication_641	350	0	0.020831339	12.9849769506438	11.4288916161407	7.81123405756504	1
iTPP3_ChemoBlood_replication_642	350	1	0.020831339	12.9849769506438	11.4288916161407	7.81123405756504	1
iTPP3_ChemoBlood_replication_643	350	0	0.020831339	2.73824411192402	22.3554894380559	4.67384394817423	1
iTPP3_ChemoBlood_replication_644	350	1	0.020831339	2.73824411192402	22.3554894380559	4.67384394817423	1
iTPP3_ChemoBlood_replication_645	350	0	0.020831339	15.1566021919867	27.4842283478315	7.26901219093963	1
iTPP3_ChemoBlood_replication_646	350	1	0.020831339	15.1566021919867	27.4842283478315	7.26901219093963	1
iTPP3_ChemoBlood_replication_647	350	0	0.020831339	11.8150684055283	18.308523791277	2.63682603028203	1
iTPP3_ChemoBlood_replication_648	350	1	0.020831339	11.8150684055283	18.308523791277	2.63682603028203	1
iTPP3_ChemoBlood_replication_649	350	0	0.020831339	1.87719511177884	22.4555197980664	6.72859489334342	1
iTPP3_ChemoBlood_replication_650	350	1	0.020831339	1.87719511177884	22.4555197980664	6.72859489334342	1
iTPP3_ChemoBlood_replication_651	350	0	0.020831339	1.42494181131221	12.9001706677219	3.23719003547057	1
iTPP3_ChemoBlood_replication_652	350	1	0.020831339	1.42494181131221	12.9001706677219	3.23719003547057	1
iTPP3_ChemoBlood_replication_653	350	0	0.020831339	8.30175074675208	2.73434936791992	6.39419729540921	1
iTPP3_ChemoBlood_replication_654	350	1	0.020831339	8.30175074675208	2.73434936791992	6.39419729540921	1
iTPP3_ChemoBlood_replication_655	350	0	0.020831339	16.3066714406765	27.4004267905318	7.75142440127335	1
iTPP3_ChemoBlood_replication_656	350	1	0.020831339	16.3066714406765	27.4004267905318	7.75142440127335	1
iTPP3_ChemoBlood_replication_657	350	0	0.020831339	13.9101145317159	17.4952022913301	6.77809429096852	1
iTPP3_ChemoBlood_replication_658	350	1	0.020831339	13.9101145317159	17.4952022913301	6.77809429096852	1
iTPP3_ChemoBlood_replication_659	350	0	0.020831339	16.7698035273915	16.5082242166037	4.26291467537985	1
iTPP3_ChemoBlood_replication_660	350	1	0.020831339	16.7698035273915	16.5082242166037	4.26291467537985	1
iTPP3_ChemoBlood_replication_661	350	0	0.020831339	14.9952520399367	14.8520621158881	4.04887858398465	1
iTPP3_ChemoBlood_replication_662	350	1	0.020831339	14.9952520399367	14.8520621158881	4.04887858398465	1
iTPP3_ChemoBlood_replication_663	350	0	0.020831339	16.5304039420105	5.64916234419336	1.53839477187917	1
iTPP3_ChemoBlood_replication_664	350	1	0.020831339	16.5304039420105	5.64916234419336	1.53839477187917	1
iTPP3_ChemoBlood_replication_665	350	0	0.020831339	19.6516866684928	6.77240518752402	2.24636562819555	1
iTPP3_ChemoBlood_replication_666	350	1	0.020831339	19.6516866684928	6.77240518752402	2.24636562819555	1
iTPP3_ChemoBlood_replication_667	350	0	0.020831339	8.12308011180979	3.53139741775659	1.82857535636578	1
iTPP3_ChemoBlood_replication_668	350	1	0.020831339	8.12308011180979	3.53139741775659	1.82857535636578	1
iTPP3_ChemoBlood_replication_669	350	0	0.020831339	3.52923862699076	21.510673542434	1.43775586116075	1
iTPP3_ChemoBlood_replication_670	350	1	0.020831339	3.52923862699076	21.510673542434	1.43775586116075	1
iTPP3_ChemoBlood_replication_671	350	0	0.020831339	14.0979662790173	24.6494619538825	4.84487742061468	1
iTPP3_ChemoBlood_replication_672	350	1	0.020831339	14.0979662790173	24.6494619538825	4.84487742061468	1
iTPP3_ChemoBlood_replication_673	350	0	0.020831339	9.63021334839524	28.0427602436642	4.14979900689418	1
iTPP3_ChemoBlood_replication_674	350	1	0.020831339	9.63021334839524	28.0427602436642	4.14979900689418	1
iTPP3_ChemoBlood_replication_675	350	0	0.020831339	17.7989752252588	15.1605092710332	3.88875898578827	1
iTPP3_ChemoBlood_replication_676	350	1	0.020831339	17.7989752252588	15.1605092710332	3.88875898578827	1
iTPP3_ChemoBlood_replication_677	350	0	0.020831339	19.6861762031597	16.0968793590741	2.65569036309786	1
iTPP3_ChemoBlood_replication_678	350	1	0.020831339	19.6861762031597	16.0968793590741	2.65569036309786	1
iTPP3_ChemoBlood_replication_679	350	0	0.020831339	8.35872173751256	25.1779183055782	2.71357694744728	1
iTPP3_ChemoBlood_replication_680	350	1	0.020831339	8.35872173751256	25.1779183055782	2.71357694744728	1
iTPP3_ChemoBlood_replication_681	350	0	0.020831339	9.10129903763749	13.5308775793488	1.27144278287083	1
iTPP3_ChemoBlood_replication_682	350	1	0.020831339	9.10129903763749	13.5308775793488	1.27144278287083	1
iTPP3_ChemoBlood_replication_683	350	0	0.020831339	5.00310383173663	21.0590249864839	7.88968180304945	1
iTPP3_ChemoBlood_replication_684	350	1	0.020831339	5.00310383173663	21.0590249864839	7.88968180304945	1
iTPP3_ChemoBlood_replication_685	350	0	0.020831339	9.16752349241439	7.31028015143012	7.25514376132403	1
iTPP3_ChemoBlood_replication_686	350	1	0.020831339	9.16752349241439	7.31028015143012	7.25514376132403	1
iTPP3_ChemoBlood_replication_687	350	0	0.020831339	2.00741066902536	20.7729187959761	7.10152830261726	1
iTPP3_ChemoBlood_replication_688	350	1	0.020831339	2.00741066902536	20.7729187959761	7.10152830261726	1
iTPP3_ChemoBlood_replication_689	350	0	0.020831339	8.55076841265074	4.38659939302378	5.57685843874255	1
iTPP3_ChemoBlood_replication_690	350	1	0.020831339	8.55076841265074	4.38659939302378	5.57685843874255	1
iTPP3_ChemoBlood_replication_691	350	0	0.020831339	13.6036943467613	3.26689623365619	5.80520987205608	1
iTPP3_ChemoBlood_replication_692	350	1	0.020831339	13.6036943467613	3.26689623365619	5.80520987205608	1
iTPP3_ChemoBlood_replication_693	350	0	0.020831339	1.7148592578631	10.1488667975024	1.48497001826506	1
iTPP3_ChemoBlood_replication_694	350	1	0.020831339	1.7148592578631	10.1488667975024	1.48497001826506	1
iTPP3_ChemoBlood_replication_695	350	0	0.020831339	18.3908974515053	8.98380738301757	5.0277626040284	1
iTPP3_ChemoBlood_replication_696	350	1	0.020831339	18.3908974515053	8.98380738301757	5.0277626040284	1
iTPP3_ChemoBlood_replication_697	350	0	0.020831339	12.2190634044677	14.5236262674973	3.02857801677999	1
iTPP3_ChemoBlood_replication_698	350	1	0.020831339	12.2190634044677	14.5236262674973	3.02857801677999	1
iTPP3_ChemoBlood_replication_699	350	0	0.020831339	17.957161159429	18.8203899280476	7.65945154731615	1
iTPP3_ChemoBlood_replication_700	350	1	0.020831339	17.957161159429	18.8203899280476	7.65945154731615	1
iTPP3_ChemoBlood_replication_701	350	0	0.020831339	7.38155146899716	27.0960851444509	5.46130872792595	1
iTPP3_ChemoBlood_replication_702	350	1	0.020831339	7.38155146899716	27.0960851444509	5.46130872792595	1
iTPP3_ChemoBlood_replication_703	350	0	0.020831339	9.30888831973935	14.7889568734702	3.20949432871339	1
iTPP3_ChemoBlood_replication_704	350	1	0.020831339	9.30888831973935	14.7889568734702	3.20949432871339	1
iTPP3_ChemoBlood_replication_705	350	0	0.020831339	15.4161372093582	23.273652176727	3.96994866652972	1
iTPP3_ChemoBlood_replication_706	350	1	0.020831339	15.4161372093582	23.273652176727	3.96994866652972	1
iTPP3_ChemoBlood_replication_707	350	0	0.020831339	4.60235674943318	12.6678070112196	6.8430430055631	1
iTPP3_ChemoBlood_replication_708	350	1	0.020831339	4.60235674943318	12.6678070112196	6.8430430055631	1
iTPP3_ChemoBlood_replication_709	350	0	0.020831339	4.54121304260222	22.3913186337834	2.38780227906485	1
iTPP3_ChemoBlood_replication_710	350	1	0.020831339	4.54121304260222	22.3913186337834	2.38780227906485	1
iTPP3_ChemoBlood_replication_711	350	0	0.020831339	7.19640041511608	25.2580089770579	1.40318714332236	1
iTPP3_ChemoBlood_replication_712	350	1	0.020831339	7.19640041511608	25.2580089770579	1.40318714332236	1
iTPP3_ChemoBlood_replication_713	350	0	0.020831339	16.4005309246985	13.7856909805931	6.21339621754163	1
iTPP3_ChemoBlood_replication_714	350	1	0.020831339	16.4005309246985	13.7856909805931	6.21339621754163	1
iTPP3_ChemoBlood_replication_715	350	0	0.020831339	15.6122433514675	10.2518784516537	6.44597295653354	1
iTPP3_ChemoBlood_replication_716	350	1	0.020831339	15.6122433514675	10.2518784516537	6.44597295653354	1
iTPP3_ChemoBlood_replication_717	350	0	0.020831339	6.2804680872393	12.2367744722415	4.56518949261661	1
iTPP3_ChemoBlood_replication_718	350	1	0.020831339	6.2804680872393	12.2367744722415	4.56518949261661	1
iTPP3_ChemoBlood_replication_719	350	0	0.020831339	6.88832877625859	19.1106441201173	3.98358135515954	1
iTPP3_ChemoBlood_replication_720	350	1	0.020831339	6.88832877625859	19.1106441201173	3.98358135515954	1
iTPP3_ChemoBlood_replication_721	350	0	0.020831339	15.5617004619268	6.09364574550969	1.45117864197753	1
iTPP3_ChemoBlood_replication_722	350	1	0.020831339	15.5617004619268	6.09364574550969	1.45117864197753	1
iTPP3_ChemoBlood_replication_723	350	0	0.020831339	14.3786085102746	9.92852548827802	5.32052313359094	1
iTPP3_ChemoBlood_replication_724	350	1	0.020831339	14.3786085102746	9.92852548827802	5.32052313359094	1
iTPP3_ChemoBlood_replication_725	350	0	0.020831339	1.67717500600106	29.6954863902348	2.22800773645193	1
iTPP3_ChemoBlood_replication_726	350	1	0.020831339	1.67717500600106	29.6954863902348	2.22800773645193	1
iTPP3_ChemoBlood_replication_727	350	0	0.020831339	18.7514838820713	27.4644340270721	7.02040378632546	1
iTPP3_ChemoBlood_replication_728	350	1	0.020831339	18.7514838820713	27.4644340270721	7.02040378632546	1
iTPP3_ChemoBlood_replication_729	350	0	0.020831339	19.817341967312	19.979293127098	4.23036665395144	1
iTPP3_ChemoBlood_replication_730	350	1	0.020831339	19.817341967312	19.979293127098	4.23036665395144	1
iTPP3_ChemoBlood_replication_731	350	0	0.020831339	6.43106736096206	21.2492364067494	2.29525733244076	1
iTPP3_ChemoBlood_replication_732	350	1	0.020831339	6.43106736096206	21.2492364067494	2.29525733244076	1
iTPP3_ChemoBlood_replication_733	350	0	0.020831339	3.3749091733319	2.01953738777794	6.33581430386235	1
iTPP3_ChemoBlood_replication_734	350	1	0.020831339	3.3749091733319	2.01953738777794	6.33581430386235	1
iTPP3_ChemoBlood_replication_735	350	0	0.020831339	9.58956162337762	28.8470682065932	3.12269507499242	1
iTPP3_ChemoBlood_replication_736	350	1	0.020831339	9.58956162337762	28.8470682065932	3.12269507499242	1
iTPP3_ChemoBlood_replication_737	350	0	0.020831339	16.6623995736107	6.61192687376866	2.45921939731138	1
iTPP3_ChemoBlood_replication_738	350	1	0.020831339	16.6623995736107	6.61192687376866	2.45921939731138	1
iTPP3_ChemoBlood_replication_739	350	0	0.020831339	11.0923821641156	11.2760162087018	7.48864243283277	1
iTPP3_ChemoBlood_replication_740	350	1	0.020831339	11.0923821641156	11.2760162087018	7.48864243283277	1
iTPP3_ChemoBlood_replication_741	350	0	0.020831339	10.1545258955202	11.4006290973613	7.22725129369163	1
iTPP3_ChemoBlood_replication_742	350	1	0.020831339	10.1545258955202	11.4006290973613	7.22725129369163	1
iTPP3_ChemoBlood_replication_743	350	0	0.020831339	8.45294169026216	25.5666550124564	5.93468527002975	1
iTPP3_ChemoBlood_replication_744	350	1	0.020831339	8.45294169026216	25.5666550124564	5.93468527002975	1
iTPP3_ChemoBlood_replication_745	350	0	0.020831339	4.80070281776709	20.4306963088938	6.01984274579022	1
iTPP3_ChemoBlood_replication_746	350	1	0.020831339	4.80070281776709	20.4306963088938	6.01984274579022	1
iTPP3_ChemoBlood_replication_747	350	0	0.020831339	1.39734704120163	10.5780005318732	2.6951470168203	1
iTPP3_ChemoBlood_replication_748	350	1	0.020831339	1.39734704120163	10.5780005318732	2.6951470168203	1
iTPP3_ChemoBlood_replication_749	350	0	0.020831339	19.58216669667	14.149201760744	1.01052945460019	1
iTPP3_ChemoBlood_replication_750	350	1	0.020831339	19.58216669667	14.149201760744	1.01052945460019	1
iTPP3_ChemoBlood_replication_751	350	0	0.020831339	10.2893136849546	2.40522946033003	7.64540086131063	1
iTPP3_ChemoBlood_replication_752	350	1	0.020831339	10.2893136849546	2.40522946033003	7.64540086131063	1
iTPP3_ChemoBlood_replication_753	350	0	0.020831339	12.0478862177757	29.8788750532695	5.62463229763057	1
iTPP3_ChemoBlood_replication_754	350	1	0.020831339	12.0478862177757	29.8788750532695	5.62463229763057	1
iTPP3_ChemoBlood_replication_755	350	0	0.020831339	6.63016258814609	7.9882947916324	2.72483234301043	1
iTPP3_ChemoBlood_replication_756	350	1	0.020831339	6.63016258814609	7.9882947916324	2.72483234301043	1
iTPP3_ChemoBlood_replication_757	350	0	0.020831339	9.83279560278514	9.68048350519885	1.57432382921975	1
iTPP3_ChemoBlood_replication_758	350	1	0.020831339	9.83279560278514	9.68048350519885	1.57432382921975	1
iTPP3_ChemoBlood_replication_759	350	0	0.020831339	2.20507358550724	27.8895346613213	3.72878436632985	1
iTPP3_ChemoBlood_replication_760	350	1	0.020831339	2.20507358550724	27.8895346613213	3.72878436632985	1
iTPP3_ChemoBlood_replication_761	350	0	0.020831339	15.7412219980921	26.7500341672893	6.32372741940797	1
iTPP3_ChemoBlood_replication_762	350	1	0.020831339	15.7412219980921	26.7500341672893	6.32372741940797	1
iTPP3_ChemoBlood_replication_763	350	0	0.020831339	15.2150311028573	13.3292066287383	2.87885781312568	1
iTPP3_ChemoBlood_replication_764	350	1	0.020831339	15.2150311028573	13.3292066287383	2.87885781312568	1
iTPP3_ChemoBlood_replication_765	350	0	0.020831339	13.3789366532627	15.0824150149511	4.91435989622361	1
iTPP3_ChemoBlood_replication_766	350	1	0.020831339	13.3789366532627	15.0824150149511	4.91435989622361	1
iTPP3_ChemoBlood_replication_767	350	0	0.020831339	13.0300115359421	4.66241301281154	5.50706889690158	1
iTPP3_ChemoBlood_replication_768	350	1	0.020831339	13.0300115359421	4.66241301281154	5.50706889690158	1
iTPP3_ChemoBlood_replication_769	350	0	0.020831339	4.24150313379837	7.80673352443397	7.83121832606644	1
iTPP3_ChemoBlood_replication_770	350	1	0.020831339	4.24150313379837	7.80673352443397	7.83121832606644	1
iTPP3_ChemoBlood_replication_771	350	0	0.020831339	8.70409069673999	13.0417761705261	4.95064715930415	1
iTPP3_ChemoBlood_replication_772	350	1	0.020831339	8.70409069673999	13.0417761705261	4.95064715930415	1
iTPP3_ChemoBlood_replication_773	350	0	0.020831339	1.34679262878764	7.6206933543693	7.21311249993348	1
iTPP3_ChemoBlood_replication_774	350	1	0.020831339	1.34679262878764	7.6206933543693	7.21311249993348	1
iTPP3_ChemoBlood_replication_775	350	0	0.020831339	1.58346263934287	15.1147277892015	1.76727449666971	1
iTPP3_ChemoBlood_replication_776	350	1	0.020831339	1.58346263934287	15.1147277892015	1.76727449666971	1
iTPP3_ChemoBlood_replication_777	350	0	0.020831339	10.5121193166124	28.5937160065215	5.42094843298079	1
iTPP3_ChemoBlood_replication_778	350	1	0.020831339	10.5121193166124	28.5937160065215	5.42094843298079	1
iTPP3_ChemoBlood_replication_779	350	0	0.020831339	7.26399900025874	7.58215727437431	3.01298611741163	1
iTPP3_ChemoBlood_replication_780	350	1	0.020831339	7.26399900025874	7.58215727437431	3.01298611741163	1
iTPP3_ChemoBlood_replication_781	350	0	0.020831339	8.97321106777136	25.8530528993544	4.74707270301345	1
iTPP3_ChemoBlood_replication_782	350	1	0.020831339	8.97321106777136	25.8530528993544	4.74707270301345	1
iTPP3_ChemoBlood_replication_783	350	0	0.020831339	9.70822356689633	25.4471894356402	1.12876757277054	1
iTPP3_ChemoBlood_replication_784	350	1	0.020831339	9.70822356689633	25.4471894356402	1.12876757277054	1
iTPP3_ChemoBlood_replication_785	350	0	0.020831339	3.90694642742652	13.2888930621168	6.92159435348902	1
iTPP3_ChemoBlood_replication_786	350	1	0.020831339	3.90694642742652	13.2888930621168	6.92159435348902	1
iTPP3_ChemoBlood_replication_787	350	0	0.020831339	10.2437520955498	2.21265152065192	6.18068964477551	1
iTPP3_ChemoBlood_replication_788	350	1	0.020831339	10.2437520955498	2.21265152065192	6.18068964477551	1
iTPP3_ChemoBlood_replication_789	350	0	0.020831339	10.6594394260746	25.3708126012093	2.23986728077006	1
iTPP3_ChemoBlood_replication_790	350	1	0.020831339	10.6594394260746	25.3708126012093	2.23986728077006	1
iTPP3_ChemoBlood_replication_791	350	0	0.020831339	8.40720733155525	20.3204761954808	6.11323540446936	1
iTPP3_ChemoBlood_replication_792	350	1	0.020831339	8.40720733155525	20.3204761954808	6.11323540446936	1
iTPP3_ChemoBlood_replication_793	350	0	0.020831339	2.98086780008414	18.212202433751	4.6208822119564	1
iTPP3_ChemoBlood_replication_794	350	1	0.020831339	2.98086780008414	18.212202433751	4.6208822119564	1
iTPP3_ChemoBlood_replication_795	350	0	0.020831339	5.95032501469374	14.027344835582	2.93813583136726	1
iTPP3_ChemoBlood_replication_796	350	1	0.020831339	5.95032501469374	14.027344835582	2.93813583136726	1
iTPP3_ChemoBlood_replication_797	350	0	0.020831339	16.1211482621183	27.9965811266649	2.28572080554015	1
iTPP3_ChemoBlood_replication_798	350	1	0.020831339	16.1211482621183	27.9965811266649	2.28572080554015	1
iTPP3_ChemoBlood_replication_799	350	0	0.020831339	19.9470186265118	26.4382754987046	1.11789568896962	1
iTPP3_ChemoBlood_replication_800	350	1	0.020831339	19.9470186265118	26.4382754987046	1.11789568896962	1
